policy,n_seeds,CustomHopper-target-v0_mean,CustomHopper-target-v0_std,Hopper-Target-Mass-Easy-v0_mean,Hopper-Target-Mass-Easy-v0_std,Hopper-Target-Mass-Medium-v0_mean,Hopper-Target-Mass-Medium-v0_std,Hopper-Target-Mass-Hard-v0_mean,Hopper-Target-Mass-Hard-v0_std,Hopper-Target-Fric-Easy-v0_mean,Hopper-Target-Fric-Easy-v0_std,Hopper-Target-Fric-Medium-v0_mean,Hopper-Target-Fric-Medium-v0_std,Hopper-Target-Fric-Hard-v0_mean,Hopper-Target-Fric-Hard-v0_std,Hopper-Target-Both-Easy-v0_mean,Hopper-Target-Both-Easy-v0_std,Hopper-Target-Both-Medium-v0_mean,Hopper-Target-Both-Medium-v0_std,Hopper-Target-Both-Hard-v0_mean,Hopper-Target-Both-Hard-v0_std
OPTIMIZED_PPO_GAUSS_10,1,1365.84,13.05,1330.69,14.86,1497.36,4.73,791.73,12.84,1327.13,13.23,917.73,39.58,370.54,1.01,1271.63,14.26,558.88,13.33,329.08,1.42
