#{"t_start": 1773937685.5534184, "env_id": "CustomHopper-source-v0"}
r,l,t
45.315901,35,1.191179
7.364022,11,1.224178
10.13029,15,1.263191
15.830258,19,1.303696
12.906294,17,1.335697
6.575813,10,1.355697
3.747296,11,1.383221
11.384238,14,1.425224
11.590969,14,1.461743
18.186364,27,1.537253
10.884169,15,1.580768
10.653322,19,1.639769
8.196956,15,1.685283
16.259439,18,1.734282
5.391135,11,1.766287
2.355491,22,1.831798
15.933385,20,1.890311
12.863304,16,1.935315
7.862545,11,1.96983
4.784489,12,2.008339
4.384787,10,2.034339
4.851945,13,2.074849
10.105565,14,2.115854
9.038409,18,2.168859
11.619967,16,2.215365
8.88364,14,2.249365
8.97655,14,2.276876
15.780001,38,2.372884
16.887808,17,2.423398
4.030883,8,2.448914
5.041151,9,2.467918
21.999823,25,2.544428
6.843852,10,2.574939
3.874977,9,2.600944
36.342256,38,2.697461
7.055092,12,2.737457
8.483122,12,2.781974
12.445088,15,2.821972
5.994865,9,2.850973
4.772207,9,2.878485
3.934999,11,2.920487
22.888239,21,2.999514
6.50898,15,3.055517
22.532221,23,3.130034
7.18358,16,3.179545
5.732772,34,3.282058
11.731764,16,3.324058
5.357212,16,3.369069
25.04015,24,3.457742
13.078435,17,3.510253
5.345234,9,3.537252
10.690477,13,3.576768
4.902125,8,3.597767
8.879616,19,3.641772
8.299604,12,3.682284
4.762478,10,3.709284
8.963053,14,3.750284
7.114437,15,3.792798
5.195015,13,3.830798
8.795562,16,3.877315
8.850988,25,3.960854
5.424613,13,3.996364
4.206838,8,4.017364
9.109089,15,4.062367
8.408026,18,4.115875
4.748116,10,4.151875
4.396405,14,4.190392
4.092599,8,4.216391
13.691795,19,4.272395
12.720759,15,4.315905
5.36594,15,4.358905
4.953444,18,4.412419
5.885567,17,4.469935
8.653589,18,4.521443
7.955283,18,4.573448
16.662133,20,4.622957
4.972141,8,4.638957
13.271829,17,4.673961
9.062641,13,4.699472
29.821396,28,4.755472
11.349126,17,4.788987
18.339538,23,4.854987
9.930537,15,4.898502
6.737865,12,4.933507
4.7021,11,4.967022
12.805517,19,5.020533
13.114472,15,5.067536
5.905478,15,5.113044
11.757401,23,5.180559
4.183342,10,5.209559
7.524231,10,5.237559
5.428291,15,5.280073
20.462634,26,5.355073
9.998219,16,5.400588
13.078283,15,5.448097
13.05817,25,5.523616
5.377278,11,5.551615
9.133252,15,5.580126
14.045152,34,5.647127
10.041847,17,5.688642
11.53275,14,5.727642
4.994769,15,5.769646
7.989654,13,5.807154
3.395002,10,5.835154
16.442863,20,5.892664
14.590219,16,5.938666
6.167303,10,5.967177
47.189084,38,6.048688
36.556271,29,6.107202
13.926176,16,6.140209
7.578983,10,6.162222
6.374152,13,6.191749
6.700887,23,6.241749
9.186821,13,6.268744
4.573751,14,6.29625
9.439214,13,6.32525
3.144576,26,6.403763
16.667811,21,6.451277
20.712712,31,6.545802
16.358564,18,6.601331
5.419097,10,6.630334
4.464521,10,6.659333
