#{"t_start": 1774305408.0565956, "env_id": "Hopper-MassFric-Uni-20-v0"}
r,l,t
13.883728,21,0.035177
6.113934,11,0.043721
9.730848,14,0.052256
23.02304,35,0.085399
7.644057,12,0.095936
8.494491,11,0.108478
7.334874,10,0.120543
9.552473,18,0.139638
12.683954,14,0.156216
7.838366,16,0.172295
13.382928,15,0.187353
6.519442,10,0.196894
8.255804,12,0.208438
16.025685,20,0.230052
22.425529,22,0.250146
35.137945,36,0.27977
18.20149,24,0.301382
9.628119,15,0.316941
2.741435,6,0.322484
15.425249,18,0.340539
12.514881,15,0.356106
7.933983,21,0.376923
39.999173,33,0.412624
2.836773,11,0.425172
13.779618,15,0.442261
3.459811,14,0.457814
10.372654,18,0.476904
25.01266,26,0.505043
106.569741,59,0.571347
14.444029,16,0.58994
18.511614,26,0.61606
30.037406,25,0.642689
8.767727,14,0.653231
5.37865,10,0.661762
8.412232,13,0.675313
11.283921,17,0.69291
24.225739,41,0.736078
15.231504,19,0.755174
3.551421,12,0.766724
15.839639,24,0.79388
78.004443,76,0.872019
10.315763,13,0.883053
5.268555,10,0.894605
6.907011,10,0.905148
14.945532,18,0.924231
8.675911,11,0.934767
17.778304,24,0.959813
13.905708,17,0.976899
11.920201,16,0.992053
18.795416,22,1.017635
6.751663,10,1.028147
4.107631,8,1.03768
19.79559,23,1.060278
8.159707,14,1.07485
9.949121,17,1.09512
6.976205,18,1.115208
19.383092,24,1.140781
12.335191,18,1.159851
64.665927,58,1.217119
11.126498,16,1.234193
11.756544,25,1.2618
5.555509,17,1.275357
32.081198,27,1.302511
10.723901,14,1.318059
11.200618,14,1.332149
10.189457,15,1.346698
3.597965,8,1.35424
4.951887,9,1.362783
13.907426,21,1.378323
4.065663,10,1.386383
9.139921,11,1.393927
9.478283,12,1.401453
15.828357,20,1.419016
32.663637,31,1.45015
12.486739,20,1.469724
11.525134,16,1.481797
40.860754,37,1.516502
4.780602,17,1.535603
12.91308,30,1.565235
17.086568,36,1.602947
40.429269,38,1.645117
5.010439,12,1.656662
23.602531,24,1.681294
5.583553,9,1.692379
7.418657,11,1.703928
5.702165,9,1.714473
11.223129,14,1.729021
16.660236,21,1.753661
12.668255,15,1.768208
13.311879,20,1.788805
10.267493,13,1.802901
9.419694,15,1.817442
5.294748,8,1.825993
49.822891,46,1.870702
16.664843,26,1.896305
9.336792,14,1.910366
45.247763,35,1.948025
26.887771,28,1.980182
4.250528,8,1.989729
18.240812,24,2.014281
5.465015,9,2.022349
5.865183,13,2.036908
7.174247,15,2.052982
12.902851,26,2.079057
5.424882,11,2.090645
47.70775,56,3.438241
8.831458,16,3.454324
67.802066,72,3.51305
11.717341,24,3.537669
17.939235,36,3.57484
57.765776,42,3.610517
17.678958,17,3.621077
6.404532,12,3.627094
3.282327,28,3.656725
35.656797,36,3.686795
28.78101,49,3.73453
8.600125,14,3.746083
14.858679,18,3.762175
17.154901,20,3.782235
11.305563,16,3.795302
7.658989,10,3.802846
5.576106,9,3.81339
18.753097,23,3.837477
52.530019,40,3.868103
12.602664,19,3.887676
54.758539,41,3.932345
40.454697,32,3.968993
7.793638,19,3.992162
7.572818,15,4.00773
30.54574,54,4.063534
11.989463,15,4.080574
95.917784,78,4.164501
7.639705,10,4.174045
7.482289,15,4.188106
106.134795,58,4.255904
27.728619,28,4.278985
20.656526,23,4.304149
17.754618,22,4.328244
6.287513,10,4.338789
16.821942,20,4.353863
15.493303,27,4.382497
16.839156,26,4.405119
30.891223,26,4.427199
8.684663,15,4.443279
31.158497,28,4.469877
8.845108,12,4.481433
19.799993,30,4.510572
9.901091,13,4.523674
64.770594,41,4.556297
24.749523,30,4.577384
22.333753,20,4.596998
32.091675,27,4.619077
20.019445,33,4.65323
7.245318,10,4.665778
57.797628,59,4.726521
20.638737,30,4.758132
12.986022,17,4.775216
25.57256,23,4.797827
46.939078,38,4.832994
13.750689,21,4.855081
18.005126,27,4.878162
14.635905,27,4.902301
7.302691,11,4.911834
48.187395,46,4.958031
17.561566,18,4.977106
15.19574,19,4.992698
10.47318,18,5.00824
46.702403,35,5.045914
115.209024,72,5.121775
53.703302,38,5.158411
18.488863,28,5.18557
6.274631,17,5.203657
24.704439,38,5.242833
13.749475,16,5.261907
7.470171,11,5.275461
33.026694,27,5.307597
12.317708,15,5.321675
18.490661,21,5.341761
16.815889,34,5.373389
120.675501,77,6.757065
6.443626,32,6.788206
9.788586,15,6.80529
29.930958,26,6.834936
72.196545,44,6.874115
68.165056,41,6.915792
22.38568,26,6.940391
45.53753,45,6.990618
79.429339,48,7.043948
17.370438,37,7.084635
25.347709,23,7.108748
90.380083,52,7.163996
7.950693,11,7.174544
50.669807,60,7.226778
45.346513,36,7.262952
84.359236,51,7.318207
12.214046,18,7.33827
19.616211,21,7.361627
105.379347,64,7.43094
9.345337,17,7.4475
19.692289,27,7.476123
13.828083,18,7.495721
12.147933,28,7.522918
89.039231,55,7.579789
67.932373,51,7.632046
8.094868,12,7.644601
250.489753,144,7.788188
103.746738,71,7.860512
13.515414,31,7.893692
72.822707,62,7.956959
72.681242,48,8.000131
28.55442,39,8.039784
7.841663,15,8.054882
15.668939,18,8.073972
58.957172,75,8.153358
123.706016,67,8.226097
28.417011,27,8.254725
13.632176,45,8.304943
48.709851,51,8.362206
57.503993,37,8.403633
28.235897,48,8.453364
74.912477,46,8.501543
6.778976,16,8.518096
227.968927,111,8.63621
10.366623,14,8.651279
10.726788,20,8.669838
7.735516,14,8.683912
38.735688,34,8.718082
36.344222,28,8.748705
196.184589,96,10.15525
97.632026,53,10.207494
18.220968,39,10.244678
189.599826,88,10.320534
87.074293,55,10.370247
80.541213,49,10.415956
21.098479,22,10.438032
17.237987,32,10.467668
63.128178,38,10.498587
79.500922,45,10.541292
147.340782,78,10.623156
230.754311,105,10.737201
89.628167,51,10.789418
118.384916,66,10.853155
22.57065,25,10.876237
262.371741,141,11.009235
22.575217,20,11.030848
93.917144,53,11.07906
75.357844,46,11.116744
20.002651,21,11.135839
160.667097,79,11.212201
167.590324,92,11.310146
187.563584,89,11.399878
116.439131,65,11.457617
125.619019,67,11.516396
71.750117,42,11.561633
18.99372,26,11.588255
189.374997,102,11.694749
19.242208,19,11.718844
84.337047,53,11.775654
39.563608,34,11.813344
39.284463,31,11.847988
37.350502,32,11.882151
242.449349,124,12.004711
108.166048,91,12.101662
69.892448,43,13.412901
213.820901,96,13.510838
20.146988,16,13.525404
69.316922,42,13.564571
155.982377,80,13.640311
44.302438,56,13.690543
79.264595,46,13.734735
76.349056,48,13.789984
54.130738,33,13.826167
111.694235,62,13.885963
135.065943,76,13.958685
24.478577,21,13.981311
68.648615,45,14.031069
213.103836,94,14.117958
7.063534,18,14.13203
5.793237,9,14.140559
117.119924,61,14.203299
67.653328,43,14.243494
62.929368,39,14.266584
210.784338,104,14.370069
20.439884,24,14.395726
87.368112,57,14.458718
91.095081,53,14.50643
152.16421,76,14.583244
219.526457,129,14.700772
22.677655,26,14.725883
85.443263,58,14.76708
6.359768,10,14.775427
210.58464,106,14.866854
52.735161,32,14.888469
110.459487,60,14.954289
70.857256,41,14.997992
64.025107,39,15.038648
82.382745,57,15.099964
218.676027,99,15.188823
67.660591,46,15.231534
144.491427,73,15.296338
31.705989,25,15.322984
85.966922,53,16.641009
113.716999,63,16.697269
129.525397,67,16.765066
105.531678,59,16.824815
52.664888,40,16.864989
63.498225,45,16.914245
86.844501,50,16.966956
142.483475,83,17.047321
85.921447,54,17.104064
95.094459,58,17.16729
78.462267,45,17.217129
210.020326,98,17.310035
68.134068,40,17.344697
67.441793,40,17.390389
107.368718,61,17.453225
65.068132,41,17.496916
246.738203,127,17.622019
208.791686,91,17.716964
9.593709,12,17.723512
179.720617,86,17.803366
223.147368,104,17.890732
224.921405,103,17.989128
247.710797,129,18.116965
107.750233,60,18.177182
177.037851,87,18.247263
119.462195,62,18.314606
85.400936,49,18.368346
181.035312,92,18.466295
222.327463,111,18.574298
93.585177,55,18.627555
200.238049,94,19.962065
113.226977,61,20.011317
90.508149,55,20.062053
98.293524,55,20.116792
152.533946,75,20.18462
190.917297,87,20.268501
211.995448,94,20.36244
122.603061,64,20.42625
220.563025,97,20.503118
153.199949,77,20.578434
218.732156,101,20.685381
221.270307,110,20.808476
154.585657,78,20.891888
220.295357,99,20.979278
214.232956,101,21.073712
205.261568,95,21.169092
140.462337,75,21.246981
105.007749,64,21.307734
77.665948,46,21.357455
229.019026,105,21.458419
181.337657,84,21.542322
110.240165,62,21.605104
195.60179,92,21.681379
76.839409,46,21.727068
136.149255,73,21.803964
205.26063,91,23.202981
222.043397,97,23.295418
58.148509,40,23.342134
42.02115,31,23.376795
165.372649,80,23.443153
197.237168,91,23.527003
208.611593,95,23.608363
78.069864,47,23.652999
158.710792,79,23.72632
194.104508,89,23.814661
220.950717,105,23.916583
180.487917,84,24.001927
105.505394,59,24.067728
156.332704,76,24.147624
219.259292,101,24.233031
204.221963,95,24.329429
177.507584,84,24.412699
114.598036,63,24.472979
69.62275,47,24.520759
90.164582,53,24.571886
