#{"t_start": 1774305390.5498888, "env_id": "Hopper-Fric-Uni-20-v0"}
r,l,t
25.72012,32,0.053214
14.798441,17,0.066031
3.957183,8,0.071064
7.36328,10,0.076581
6.95835,12,0.088597
12.445189,18,0.105154
2.793825,10,0.116213
9.731493,13,0.129785
6.439845,10,0.142335
7.986973,23,0.165939
10.394488,14,0.181504
30.933512,50,0.2317
26.604238,24,0.259346
22.875469,26,0.289478
6.250176,9,0.297024
65.0693,39,0.33266
8.690717,17,0.346714
8.625951,13,0.359288
11.810108,23,0.381366
21.972358,23,0.398961
16.08884,23,0.418995
4.779528,13,0.431536
3.935513,8,0.44007
7.329303,11,0.451614
5.171654,11,0.46316
9.130426,13,0.473702
9.26105,21,0.486761
15.631047,17,0.497834
4.059569,18,0.51587
12.17178,29,0.540494
12.9784,30,0.566653
48.605838,58,0.625862
10.763148,14,0.634408
6.184437,12,0.643957
12.760071,17,0.662036
18.572314,19,0.682131
7.093,16,0.697699
11.25636,13,0.711256
21.682529,20,0.733356
12.517156,23,0.756987
8.363685,13,0.770545
15.298894,27,0.792152
9.104982,12,0.800688
15.699888,17,0.817715
8.472047,16,0.834224
9.853284,14,0.849298
7.315619,10,0.859819
7.764538,13,0.874367
5.158665,14,0.887435
116.490616,75,0.960758
12.358673,21,0.981849
11.993293,15,0.997408
4.240395,13,1.009933
68.311608,47,1.054641
9.267838,16,1.070738
37.79391,33,1.098864
3.528662,22,1.119959
6.000584,10,1.129501
35.715992,45,1.17166
6.031361,9,1.179208
7.0532,14,1.194267
7.601618,12,1.207349
16.990657,17,1.226413
10.13078,16,1.241973
11.617245,26,1.268597
80.305123,47,1.314281
11.891484,19,1.334373
4.442138,7,1.341919
21.021527,22,1.364011
9.184605,19,1.383113
11.080716,26,1.409263
29.296999,26,1.435875
4.41965,11,1.44642
6.962152,12,1.456983
9.752536,17,1.470548
4.997717,10,1.479091
16.192268,17,1.494147
11.11628,15,1.507222
11.59883,16,1.521296
7.417041,14,1.533834
16.479456,18,1.549928
6.304375,12,1.560469
3.424525,9,1.570011
6.340652,10,1.578549
28.523578,33,1.605163
7.537412,15,1.619249
7.649502,15,1.632789
11.841273,17,1.648864
8.248805,29,1.666572
9.706921,16,1.682145
13.551092,17,1.698727
6.376789,10,1.709352
28.898134,27,1.735942
11.972714,22,1.757033
6.585043,10,1.768095
5.848029,16,1.784654
9.630468,14,1.799255
29.588447,31,1.829499
13.151478,16,1.840042
15.229001,16,1.857112
13.450134,17,1.874234
36.124682,28,1.900389
14.851064,26,1.92446
5.789953,10,1.933003
49.532056,37,3.241325
5.838316,10,3.250856
4.258854,8,3.258399
29.769493,34,3.296559
17.794997,25,3.323188
19.707785,19,3.342209
76.082569,57,3.399956
13.600099,21,3.422046
65.364016,61,3.482259
14.929059,22,3.502845
11.182101,14,3.516437
18.252011,19,3.532018
14.146438,16,3.548094
10.015684,13,3.560652
9.276861,22,3.582744
5.785719,12,3.594808
10.537794,18,3.613899
30.423575,43,3.658108
18.175107,23,3.679205
12.475744,14,3.693245
23.492042,23,3.718878
12.655586,17,3.735937
18.710172,19,3.752507
13.965667,44,3.797672
63.844007,38,3.835329
9.960787,14,3.848407
27.928089,31,3.880011
35.319532,29,3.910125
54.838979,54,3.953978
151.576497,76,4.031928
5.36169,11,4.042477
13.139991,15,4.060556
102.664515,57,4.119323
13.757472,19,4.138416
7.685362,13,4.150966
13.512071,17,4.168003
17.625784,24,4.191573
11.480158,13,4.205121
19.610473,24,4.231754
12.693501,17,4.246816
37.775144,31,4.276435
11.615303,13,4.288495
20.855529,21,4.307564
9.195492,12,4.319129
6.804379,10,4.330426
7.681161,16,4.340973
9.343573,22,4.362066
115.95041,63,4.42635
7.223032,14,4.43991
8.390303,11,4.451451
9.314464,20,4.471539
10.331735,13,4.484088
73.107272,43,4.528837
69.684076,43,4.573009
74.911036,45,4.614698
21.716396,27,4.636261
33.263261,36,4.67391
22.308627,22,4.698466
12.969822,26,4.729121
14.765191,29,4.760758
30.676314,33,4.79496
17.162439,19,4.813698
