#{"t_start": 1775763894.8263996, "env_id": "Hopper-Mass-Gauss-10-v0"}
r,l,t
8.821739,13,2.688972
8.089009,15,2.670453
8.93735,15,2.702972
18.10125,43,2.725515
2.751892,9,2.730515
8.492674,16,2.738515
15.78.974794,52,2.7259914.489697,17,2.760514
122.867825,83,2.806525
10.916735,14,2.814529
8.301098,27,2.830059
5.39019,9,2.834062
27.502354,29,2.852076
6.780963,10,2.858594
14.508683,19,2.868608
35.555667,58,2.890611
16.959736,22,2.897612
25.217801,26,2.908632
6.689729,10,2.912628
21.247388,21,2.919629
7.77778,13,2.924162
3.473243,12,2.93016
10.7619.159681,28,2.9114.4834.32921,8,2.9236419.380712,32,2.964161
10.257592,14,2.971161
11.109032,25,2.984162
22.67536,27,2.998163
3.784079,8,3.002159
19.537864,23,3.01418
1048.287039,45,3.004198167.575512,11,3.011197610.835682,21,3.0222
35.147675,37,3.042198
5.141602,11,3.049197
12.551965,27,3.064195
6.199837,11,3.069196
9.092655,18,3.076197
23.085746,34,3.090216
41.533451,52,3.119752
10.651836,34,3.137751
28.064327,30,3.154749
7.360195,12,3.162752
24.446057,33,3.18177
6.547965,16,3.19277
11.668632,19,3.204309
10.281713,13,3.21131
12.847055,16,3.221309
13.104295,42,3.249303
5.770667,9,3.254309
3.298775,13,3.261308
21.148997,28,3.27531
23.712228,26,3.288325
27.00191,26,3.302855
9.356991,15,3.311857
42.536061,33,3.331868
8.892016,12,3.338142
3.156194,7,3.345134
9.325954,12,3.353142
5.73006,9,3.358143
9.556368,17,3.367143
8.619161,12,3.373145
6.582328,10,3.378142
9.849488,17,3.385158
16.896265,32,3.396697
13.813179,22,3.403694
7.673387,11,3.407698
10.72203,12,3.411697
9.459577,14,3.416699
71.392013,53,3.442698
14.073032,20,3.453698
7.849151,16,3.461696
6.939377,9,3.466698
85.229842,50,3.49171
15.610931,18,3.503249
17.468799,36,3.523247
25.136594,29,3.540248
11.418598,23,3.551246
14.970332,17,3.559249
5.063406,8,3.564248
67.572607,45,3.586263
5.721421,10,3.592262
10.753236,14,3.599799
5.884165,24,3.612798
9.829546,13,3.619799
7.65203,12,3.627791
12.168981,19,3.638323
22.705042,28,3.654327
5.905177,9,3.661326
5.725374,14,3.670319
45.655654,44,3.693323
8.541868,14,3.698843
5.641289,9,3.701844
5.87879,23,3.708843
7.361051,12,3.712842
12.575334,25,3.720851
17.482461,27,6.143149
111.941223,69,6.180151
9.349349,17,6.190164
20.017404,20,6.200687
1286.111608,50,6.276207656.748076,38,6.298207
13.897132,14,6.306206
103.450051,59,6.337766
84.624132,54,6.367319
27.183877,30,6.384321
8.441468,22,6.396319
20.220699,30,6.413336
33.477084,26,6.427877
60.638547,48,6.454866
8.501162,17,6.463872
15.521039,15,6.472877
21.846741,37,6.493876
24.503556,24,6.506869
127.76313,91,6.556368
162.081429,91,6.604367
11.229025,26,6.619384
12.170064,24,6.631922
13.812856,19,6.641923
16.506191,31,6.658921
31.137534,32,6.675923
14.616701,19,6.687913
7.732306,11,6.693921
14.603063,15,6.70392
10.65897,14,6.712939
36.8315,33,6.730154
7.692054,12,6.736154
9.384174,15,6.744155
19.802568,22,6.756159
35.157206,51,6.783155
45.805306,52,6.810174
13.257557,18,6.820173
78.190713,48,6.84031
9.33605,17,6.84633
18.928248,30,6.85633
9.708061,29,6.865865
19.631089,21,6.872871
9.592263,28,6.881867
6.576585,10,6.884868
6.278114,16,6.890867
135.533607,82,6.927416
8.113868,17,6.934417
5.98307,27,6.943419
5.716114,13,6.947421
9.678685,18,6.957415
11.26994,19,6.966412
12.960736,19,6.97641
132.853636,86,7.022432
34.862172,55,7.051628
12.325523,35,7.07062
70.685531,43,7.093614
14.416872,17,7.102613
11.590685,14,7.109621
25.102688,27,7.123626
68.371037,60,7.152155
