#{"t_start": 1774310068.2547255, "env_id": "Hopper-Fric-Uni-50-v0"}
r,l,t
26.298443,32,0.047718
14.836122,17,0.064239
3.978285,8,0.072752
7.36328,10,0.081822
6.923662,12,0.090344
12.433059,18,0.109921
2.641854,10,0.120468
9.694379,13,0.134015
6.451038,10,0.144564
7.912682,23,0.172201
10.391106,14,0.186752
30.321079,49,0.231974
25.821905,27,0.26162
17.779763,23,0.282706
5.987273,9,0.292777
10.335736,13,0.304324
81.42428,55,0.359346
11.999761,24,0.384425
16.035538,21,0.408552
7.48643,11,0.420101
16.033768,19,0.438172
5.992764,14,0.454737
5.627697,9,0.46428
10.216064,14,0.479365
6.918346,12,0.492424
11.620156,25,0.518063
11.388443,14,0.532628
7.104666,22,0.555714
12.619741,24,0.580818
18.629109,35,0.616494
57.588518,57,0.678807
12.235383,20,0.696403
10.896208,13,0.707969
10.015653,15,0.723533
9.136409,14,0.740627
8.526267,14,0.754172
12.966414,14,0.768247
20.619355,19,0.788336
14.107723,19,0.803423
5.641945,9,016.84042726.808671,31,0.835055
11.038694,18,23.257472,14.422744,16,0.875216
7.877811,16,0.889311
9.839867,14,0.905395
6.430498,9,0.914922
9.535155,15,0.931998
8.743817,19,0.950067
93.940072,60,1.009857
3.318623,13,1.024403
8.803664,17,1.041494
11.994391,15,1.056552
4.138685,13,1.070127
68.482469,47,1.119934
9.170439,16,1.135486
37.842771,33,1.166636
3.610543,22,1.189758
5.965675,10,1.19882
37.109946,46,1.246495
4.493062,7,1.253523
7.478768,13,1.266589
6.422579,12,1.278151
20.699211,20,1.29979
10.858719,15,1.316586
11.939993,27,1.34407
75.976252,45,1.388947
13.922247,18,1.407556
4.202861,7,1.4135112.778756,78,1.46936
11.766037,20,1.491447
8.15.454906,26,1.4768.51414.081859,16,1.49335
7.587877,14,1.508423
8.458328,13,1.519983
16.324965,21,1.543048
3.167422,8,1.5551.72216.892202,17,1.567.455516.608943,18,1.523.352011.644058,16,1.81.690725,50,1.684786
46.112827,37,1.708876
11.072193,31,1.735967
12.960854,18,1.755067
5.701189,11,1.767599
7.047373,11,1.777151
3.284144,8,1.783674
12.483308,17,1.793223
5.064468,12,1.804777
7.520572,13,1.818317
12.418744,15,1.833919
7.866907,10,1.844463
8.00757,10,1.854006
9.430407,14,1.867563
12.809718,28,1.893177
6.568494,16,1.908728
35.301523,43,1.939847
11.086004,15,1.95594
16.732581,35,1.982546
21.534834,39,3.288448
4.450902,9,3.296971
35.717129,38,3.335306
57.161607,43,3.378478
85.241909,49,3.413652
12.322688,18,3.428746
77.773514,70,3.492812
8.373013,11,3.504029
8.305275,10,3.513572
56.083246,39,3.545426
7.089081,17,3.564517
20.444446,18,3.583586
9.007876,15,3.599142
11.30103,13,3.611186
32.020302,37,3.645347
19.894292,26,3.671409
45.364333,40,3.702873
7.177896,11,3.714066
16.090458,19,3.734684
77.586349,46,3.780873
47.830805,33,3.814045
9.03745,17,3.830136
4.989939,8,3.838676
15.418481,17,3.856765
11.683366,14,3.869287
7.416314,10,3.877819
151.614637,83,3.958318
22.527785,24,3.980401
9.843472,15,3.993476
12.888535,16,4.009034
6.958977.521291,63,4.071.944275.516471,57,4.059737
15.586636,17,4.078846
18.579666,23,154.830644214.068654,105,4.194467
20.266226,23,4.214565
12.311895,14,4.225107
19.27079,23,4.248495
12.021644,16,4.265047
56.083765,40,4.304763
38.705989,32,4.332384
10.719336,13,4.345924
11.76357,20,4.365011
10.026906,21,4.385103
122.111725,66,4.442623
7.213325,12,4.454166
7.654750.618083,47,4.530455
7.524645,12,4.542472
7.532446,12,4.571.382977,43,4.547804
66.345924,42,4.589556
63.8508,42,4.628261
57.716778,65,4.695044
9.626053,13,4.709134
24.609297,36,4.741659
14.410634,28,4.769257
32.608785,34,4.805354
17.68695,19,4.826955
21.232457,21,4.850077
5.687035,9,4.860632
4.633901,10,4.872176
13.359674,18,4.892789
72.612152,62,4.956545
35.200275,37,4.994695
8.2955,14,5.007708
6.448074,11,5.018244
6.403044,9,5.026778
57.33511,5127.199635,130.354072,35,5.106616
195.78778,108,5.215521
7.420369,13,5.228588
7.555931,11,5.241143
13.298191,25,5.269771
15.34439.309971,14,6.4718.847426,22,6.58559
31.612003,31,6.620221
75.91123,50,6.671924
114.12721,63,6.730541
75.084477,55,6.783669
71.247049,48,6.831838
7.140707,12,6.844384
8.289538,30,6.866985
5.462745,9,6.876528
28.232879,27,6.900167
97.961629,63,6.96032
45.757721,43,7.005007
51.826079,44,7.051669
24.704047,28,7.083231
6.795355,11,7.095312
89.244501,49,7.146972
43.208972,37,7.178087
54.198044,48,7.21226
17.210186,20,7.23087
98.149753,66,7.297147
13.562284,20,7.319043
105.615029,58,7.369706
84.230656,48,7.408375
19.766672,22,7.43048
107.454143,74,7.506837
24.860844,44,7.538419
177.720128,92,7.621855
30.482783,37,7.657981
40.024753,38,7.687614
10.041256,12,7.694167
79.313588,5598.096015,5130.094065,69,7.78762
26.819054,24,7.812256
