#{"t_start": 1775734045.1583066, "env_id": "Hopper-Fric-Uni-10-v0"}
r,l,t
8.485035,12,0.026993
7.964096,15,0.042003
7.623651,12,0.054
3.64916,10,0.064001
9.288415,14,0.076013
17.883097,18,0.092212
76.433671,51,0.146216
8.040561,12,0.158215
8.632242,21,0.180221
20.384801,20,0.198733
8.403483,17,0.216736
33.189333,52,0.271755
18.620761,18,0.289287
9.366088,24,0.315289
6.617744,14,0.331289
7.307514,10,0.341279
11.349418,22,0.362304
9.448961,14,0.376828
51.68595,37,0.413366
8.000425,17,0.432365
23.132908,22,0.45536
41.335233,30,0.487899
5.434463,9,0.496897
25.591991,25,0.511892
4.579146,8,0.52089
5.375964,8,0.52789
22.761355,29,0.547896
11.337249,19,0.568901
4.949656,9,0.576914
24.486477,30,0.607443
6.646041,20,0.628435
44.165129,46,0.674453
8.627453,12,0.685988
14.081831,20,0.708985
21.433536,37,0.744988
5.262597,10,0.752982
7.832654,27,0.782006
4.764049,11,0.794538
12.331153,16,0.810538
4.035159,9,0.820537
21.724177,30,0.850532
43.002222,52,0.909616
9.445635,33,0.944612
24.305022,30,0.971628
7.931634,13,0.982634
22.082768,30,1.014163
10.202201,23,1.035163
8.129425,12,1.047154
8.340283,11,1.057166
4.592847,8,1.064168
11.535692,15,1.080186
10.110243,38,1.117723
5.881435,9,1.12572
4.180862,17,1.142721
72.143186,55,1.200253
11.716918,21,1.223253
11.602595,18,1.239243
36.745959,30,1.268248
9.357938,13,1.282261
3.243338,7,1.289787
8.724083,11,1.301787
5.026987,8,1.309785
12.444476,20,1.331788
7.602799,11,1.342779
6.777839,10,1.353778
8.967419,18,1.369803
16.94795,33,1.401828
15.526838,20,1.423825
6.720412,10,1.434825
14.676594,14,1.450818
9.067672,14,1.464818
75.708196,55,1.508363
9.604674,18,1.527365
8.334443,17,1.544367
6.734881,9,1.554365
79.822119,48,1.601907
14.859275,18,1.617899
12.520953,26,1.644906
9.223892,14,1.659902
17.423624,26,1.684925
11.931926,23,1.706456
14.87672,17,1.722444
5.222899,8,1.731447
67.306549,45,1.773458
5.671368,10,1.782463
10.655795,14,1.793988
5.808239,24,1.819991
9.918379,13,1.832988
7.698002,12,1.844989
11.926475,19,1.864997
23.745316,29,1.897031
