#{"t_start": 1775773505.8648977, "env_id": "Hopper-MassFric-Gauss-50-v0"}
r,l,t
8.578295,12,0.028144
8.067298,15,0.045211
7.514538,12,0.059783
4.348348,10,0.071329
8.315095,13,0.085397
18.051877,18,0.103986
72.714399,52,0.149275
7.971944,12,0.161823
9.001547,22,0.183895
20.850728,23,0.207944
29.802169,32,0.241134
17.607701,33,0.274815
6.804172,10,0.286383
10.787453,13,0.30095
14.536757,26,0.327124
4.150344,11,0.33968
27.237592,31,0.372281
7.34226,12,0.386338
59.99757,40,0.42603
21.346671,30,0.457693
11.744095,17,0.474754
16.466512,17,0.494835
5.068708,9,0.504859
20.797168,25,0.53296
5.592456,9,0.544512
5.104214,8,0.553059
21.482591,28,0.587234
10.734369,21,0.60733
3.280827,8,0.617899
21.545846,28,0.650068
8.738267,22,0.676693
44.548283,46,0.730966
8.585392,12,0.746053
14.14953,20,0.770694
22.325736,38,0.812517
4.388311,9,0.823604
9.097066,28,0.855755
5.382695,11,0.870328
10.14227,21,0.890423
29.150124,34,0.928149
22.282339,25,0.957794
14.499019,20,0.984891
8.09832,14,1.002927
23.612468,31,1.038576
17.905275,22,1.062681
11.569792,16,1.082786
20.707798,28,1.115978
13.047756,21,1.141611
9.296328,17,1.161695
11.001521,13,1.176752
11.746634,14,1.19231
7.842475,14,1.208402
18.250946,36,1.249618
4.523905,15,1.266695
5.035803,9,1.278255
56.540735,46,1.328949
23.626921,22,1.356043
14.195999,17,1.376148
69.402718,49,1.431451
2.53983,8,1.438999
6.98282,10,1.45153
5.468535,9,1.463071
9.66654,17,1.47964
9.82505,13,1.495703
6.446215,10,1.504719
10.906451,16,1.523347
16.245077,32,1.561577
15.170931,22,1.587193
7.297313,11,1.600744
11.204908,12,1.615819
9.003727,14,1.632923
73.081649,54,1.695181
8.435285,17,1.713769
6.895912,14,1.728398
14.383946,14,1.743952
72.551196,45,1.793179
15.402952,18,1.813253
10.358406,25,1.84042
14.664518,17,1.858505
