#{"t_start": 1775773581.8787963, "env_id": "Hopper-Fric-Uni-80-v0"}
r,l,t
8.432961,12,0.029618
7.711442,15,0.046684
7.843699,12,0.061223
4.039361,10,0.06876
9.383326,14,0.084831
17.193759,18,0.107603
77.526971,52,0.164869
8.244044,14,0.179883
13.338974,20,0.203542
16.854392,18,0.224639
9.248254,17,0.243737
33.405429,52,0.301017
18.752985,18,0.321097
10.028017,24,0.348744
6.540559,14,0.363805
7.307514,10,0.37436
11.35205,22,0.397012
9.263802,13,0.410558
58.969131,40,0.451756
4.768925,12,0.464852
27.23315,24,0.491445
34.73262,29,0.52111
5.058062,9,0.529661
23.254278,26,0.558308
5.803317,9,0.567858
5.375964,8,0.576406
22.680847,29,0.607633
12.454677,19,0.627727
5.056201,9,0.637279
24.508027,30,0.668863
9.26951,20,0.689424
43.241109,45,0.737174
6.174961,10,0.746727
17.291951,22,0.76883
22.776266,32,0.801025
8.822345,13,0.815095
11.047038,29,0.846695
5.022294,11,0.858245
10.123976,13,0.871799
4.261427,11,0.883869
24.106904,29,0.91307
10.689836,14,0.92766
10.78863,16,0.945755
10.273116,18,0.964834
9.18247,15,0.979853
22.764674,31,1.013116
17.81522,22,1.036218
11.92089,16,1.053292
24.094596,31,1.084975
7.919727,19,1.105651
9.355308,15,1.124726
10.586459,13,1.13774
6.318066,9,1.147754
6.184326,11,1.158762
10.051093,38,1.198985
6.367287,10,1.208542
4.033856,14,1.224621
21.724154,29,1.255279
17.823959,24,1.280875
23.285437,22,1.303554
14.565399,18,1.321092
61.530501,44,1.36783
3.771189,7,1.375371
8.491477,12,1.387928
5.86082,9,1.398063
13.529948,20,1.419167
9.717637,13,1.43323
6.657085,11,1.4438
10.046518,15,1.458834
16.903904,33,1.491404
16.304137,21,1.51312
7.941211,11,1.524684
10.548074,12,1.537244
9.688299,15,1.551786
64.100841,48,1.601082
21.302031,23,1.625686
9.687492,17,1.643751
6.913992,9,1.653281
85.555524,50,1.704625
15.212427,18,1.723717
17.452301,36,1.75938
26.19231,30,1.789517
13.933861,22,1.8111
14.909252,17,1.828189
5.215689,8,1.836737
64.750359,44,1.881911
5.839561,9,1.891969
6.032742,9,1.901013
20.633466,34,1.935172
13.621089,22,1.957223
11.676248,19,1.975288
21.180769,27,2.001968
6.025143,9,2.01151
7.287198,13,2.022567
46.944586,45,2.063766
6.92771,14,2.079311
4.65811,8,2.088861
9.055556,25,2.116549
7.27849,11,2.129081
18.227219,36,2.152699
9.599423,18,3.452523
112.159709,69,3.528891
16.958009,26,3.554471
8.865884,19,3.572533
62.387893,66,3.638389
8.334085,15,3.652934
30.054197,30,3.682572
11.752264,14,3.697166
18.413552,20,3.717248
30.315734,27,3.745881
12.05334,15,3.765983
8.303735,11,3.778533
7.322155,10,3.78859
8.802003,12,3.800659
15.388546,25,3.82327
18.351137,19,3.842858
8.257063,15,3.856893
69.163012,43,3.899093
11.056515,15,3.91316
12.287953,15,3.927743
8.315693,12,3.939298
10.304488,15,3.953367
23.886057,34,3.984033
15.291176,17,3.997132
21.01947,21,4.022728
8.786825,28,4.051829
14.530671,20,4.077475
8.37595,12,4.089019
8.174072,12,4.10261
14.666673,15,4.117194
36.573845,39,4.154374
2.702237,8,4.16137
17.269195,27,4.188474
52.629043,37,4.224175
6.274535,9,4.23373
11.696066,14,4.247294
9.823119,14,4.260848
24.392465,25,4.28499
65.402389,42,4.324735
71.623221,71,4.394032
42.85271,40,4.434233
16.596992,30,4.46589
25.807903,28,4.49803
88.271261,60,4.56131
7.342646,21,4.583934
6.045197,9,4.594017
7.213288,12,4.607574
18.296874,20,4.630673
15.627484,21,4.654304
11.359538,17,4.673358
25.385158,21,4.696003
30.855682,32,4.732656
245.608115,125,4.865313
67.532865,49,4.919593
128.635673,72,4.991392
33.651607,28,5.023016
6.454859,10,5.032566
7.844903,17,5.049145
23.289053,37,5.088335
12.293678,36,5.12504
73.230673,42,5.172725
13.350844,14,5.189302
27.384007,32,5.224986
88.846338,57,5.287251
48.104024,38,5.325914
34.414488,30,5.356561
22.61454,25,5.381638
65.674131,44,5.4279
31.902921,33,5.464525
8.334423,14,5.481056
9.901762,20,5.50321
139.799252,83,6.894158
132.478032,84,6.95942
153.087037,87,7.049829
25.359787,21,7.073927
11.12851,22,7.098553
8.702042,14,7.11463
141.771923,79,7.207068
96.512162,64,7.290399
21.538853,36,7.339129
131.787891,82,7.431506
22.547479,21,7.453127
8.866955,17,7.47071
6.928462,13,7.484792
25.992061,26,7.511436
2.78988,19,7.531518
32.084392,27,7.563628
10.621732,16,7.581196
28.516741,25,7.611388
43.440349,42,7.659133
16.929247,21,7.682743
53.256487,46,7.736023
15.621823,18,7.757128
69.339156,41,7.804959
16.727047,19,7.827069
19.04751,18,7.848134
22.731651,22,7.8717
24.471777,34,7.907426
70.214696,59,7.969733
16.36759,24,7.995926
36.612137,29,8.026011
8.715445,13,8.039026
19.967621,20,8.061119
23.095154,25,8.085744
15.441885,17,8.101842
45.480199,37,8.141199
117.165375,91,8.212005
86.01006,62,8.255877
10.342489,13,8.264408
21.385994,32,8.287521
111.887801,90,8.353842
63.91212,96,8.448296
25.102663,32,8.484466
13.807514,15,8.497011
10.625012,19,8.516044
107.73268,65,8.589863
16.538471,29,8.624056
37.475739,60,8.695372
11.312994,14,8.711941
83.64386,51,8.771232
8.974718,12,8.784817
30.000213,32,8.821985
28.484261,25,8.849039
90.417734,52,8.907843
62.178336,39,8.948017
41.40925,36,8.982597
121.964429,66,10.334734
79.022405,46,10.382949
113.014887,67,10.451261
76.234758,47,10.499523
80.126989,51,10.553793
162.445891,101,10.654769
191.117527,134,10.789984
60.505289,39,10.828177
80.536768,49,10.878919
77.598268,46,10.924581
18.206753,17,10.942155
94.133715,60,11.007492
28.925929,31,11.038127
46.789788,35,11.070207
18.168737,40,11.108921
27.70661,31,11.140559
85.666299,54,11.197339
97.6131,68,11.260079
34.186582,27,11.287221
55.803462,54,11.344052
59.300225,37,11.381168
36.625894,44,11.425893
17.615128,26,11.453494
120.533772,78,11.531914
122.625857,78,11.590688
55.223175,33,11.61933
49.56706,32,11.645967
80.485602,47,11.675578
194.059603,112,11.79321
64.939298,39,11.83089
88.400304,51,11.883528
20.904618,27,11.912694
17.167095,18,11.931265
77.481051,46,11.97998
127.967476,73,12.05072
68.190156,42,12.093949
101.573468,57,12.15522
73.018533,43,12.200925
180.378024,108,12.313548
68.587865,44,13.641376
23.027845,22,13.664013
93.228478,54,13.720297
145.338784,75,13.796113
55.404209,33,13.829741
100.094337,56,13.888566
70.9907,42,13.938298
78.131175,59,14.000542
96.361649,61,14.059789
51.207496,32,14.09545
283.932266,154,14.252153
79.498605,64,14.315417
27.194757,27,14.341525
55.190472,33,14.375694
67.824242,52,14.431939
113.33474,64,14.49927
27.463258,37,14.540459
30.402059,28,14.571111
103.500636,60,14.634441
55.357007,46,14.681656
100.762563,62,14.750934
62.724884,38,14.785083
149.276612,83,14.862973
13.036131,25,14.891617
245.84436,114,15.004616
109.783822,61,15.056324
113.164952,66,15.121127
151.90189,86,15.213056
187.040508,88,15.291376
204.813746,95,15.389367
88.958001,50,15.443635
14.838175,18,15.463224
107.044108,58,15.526541
57.171212,40,15.563146
64.81298,40,15.599307
18.781624,18,15.61336
214.507737,98,16.94777
122.017368,71,17.024113
76.321906,82,17.104028
64.24599,41,17.146683
214.787833,98,17.245087
72.082648,43,17.287805
78.580251,47,17.334506
107.354136,60,17.391765
79.733668,53,17.445041
225.468242,109,17.554538
103.655165,57,17.61436
150.242689,78,17.697219
144.713654,79,17.781567
104.714,58,17.846407
233.202509,104,17.961379
141.773477,72,18.039301
16.815863,17,18.056387
76.333921,49,18.102082
99.711532,57,18.150277
63.336875,39,18.197505
54.749772,34,18.231158
54.658828,40,18.273257
208.436081,101,18.389894
129.300716,74,18.470208
112.555967,60,18.53854
120.106501,62,18.609859
154.300064,75,18.69427
75.066025,52,18.754514
237.145603,121,18.90041
121.863929,64,18.971214
91.263372,53,19.031976
227.805233,102,20.358993
74.372781,47,20.391624
149.954857,81,20.450916
71.530531,49,20.480542
216.194368,107,20.567921
209.982838,99,20.657359
53.434752,33,20.677393
214.55872,96,20.733134
208.792462,92,20.785398
59.888817,37,20.807067
142.78185,75,20.85023
204.770072,91,20.902992
38.764414,30,20.920562
53.422434,33,20.93963
165.230888,92,21.031411
232.868539,112,21.159478
169.72532,83,21.242402
30.502642,26,21.269053
8.903416,11,21.279593
66.983678,40,21.320275
242.169518,112,21.446321
31.081308,26,21.480367
135.746711,73,21.574403
138.567621,73,21.664721
226.765803,109,21.788258
52.591127,33,21.82493
59.77845,46,21.874669
71.267217,47,21.924924
