#{"t_start": 1773938233.7708125, "env_id": "CustomHopper-source-v0"}
r,l,t
10.173273,15,4.939541
5.619096,12,4.976763
8.395672,24,5.050833
22.03356,36,5.162847
10.507137,14,5.205903
99.98021,63,5.401249
6.44592,16,5.450118
73.387923,45,5.58946
56.663071,37,5.704479
9.954737,16,5.754612
34.95626,28,5.841464
2.892459,10,5.871887
33.34847,40,5.995584
8.709993,14,6.040793
6.601753,10,6.073862
8.931074,18,6.131289
2.925466,18,6.187467
8.752797,13,6.229059
4.190789,9,6.256501
16.302071,20,6.318417
7.728347,11,6.351577
9.42887,14,6.395305
6.235948,12,6.43185
4.263423,12,6.470528
4.865413,12,6.506776
6.795433,10,6.641839
7.603045,11,6.678537
15.553592,22,6.747782
43.513144,36,6.860155
8.460643,12,6.897662
13.664903,17,7.078926
5.969946,13,7.119211
14.998497,23,7.188554
18.647868,21,7.252813
26.618782,25,7.328933
4.787057,8,7.352887
3.823867,8,7.378418
4.262839,12,7.416416
18.056702,18,7.472246
9.913376,12,7.509019
12.778221,18,7.567094
5.376591,16,7.617053
2.51216,14,7.661059
7.69311,19,7.719704
2.501756,13,7.760102
4.267184,10,7.790883
10.271392,14,7.834417
8.66908,25,7.91328
9.432531,18,7.968642
10.963849,12,8.005443
8.955894,19,8.062153
15.463755,33,8.16536
19.229969,20,8.226435
9.674358,24,8.300084
3.912994,18,8.35294
28.678002,43,8.486074
7.008453,12,8.523075
43.911636,35,8.628632
26.538948,44,8.763684
15.852823,17,8.817528
21.106262,23,8.88991
3.312637,7,8.91126
28.303517,25,9.101079
15.644154,23,9.170313
7.572663,12,9.207745
8.857235,14,9.25165
7.412978,21,9.316542
7.277717,11,9.349908
5.466482,10,9.38038
9.205742,20,9.441823
5.391085,9,9.470553
7.554754,16,9.519369
7.817431,20,9.580704
8.176038,17,9.634399
5.642275,9,9.661651
3.669378,11,9.69714
10.400789,16,9.746532
11.010662,12,9.783049
8.796193,19,9.841458
10.678906,17,9.891056
10.168382,14,9.933835
18.347593,20,9.99515
12.372561,16,10.04376
18.004459,20,10.100048
4.56718,13,10.140037
5.882784,26,10.220976
21.927751,29,10.30962
10.067755,13,10.350494
11.333445,24,10.424413
14.87179,18,10.480761
11.460523,21,10.544868
34.682305,38,10.66152
7.186692,13,10.702291
4.409524,8,10.726068
8.244578,12,10.763335
3.427309,12,10.80081
14.257833,22,10.865948
12.109728,14,10.909271
6.234474,17,10.960881
72.778405,42,11.088423
12.43622,27,11.174807
12.906097,15,11.221397
3.876299,7,11.244221
5.969092,15,11.29199
9.20214,18,11.347399
12.098463,16,11.397899
8.25719,14,11.440596
25.544613,22,11.506274
17.343311,18,11.563598
6.889913,13,36.838419
93.796512,61,37.064664
29.275306,31,37.15833
14.823485,16,37.205778
14.362976,16,37.254956
7.034488,12,37.290229
21.521935,32,37.393643
19.944421,27,37.49168
20.895622,27,37.58418
22.051131,23,37.666035
5.299601,13,37.708795
118.904473,86,37.99134
6.79696,12,38.028588
8.789187,20,38.08956
5.570204,11,38.121024
46.718201,55,38.279576
10.08996,15,38.322906
23.303088,23,38.390765
4.980467,15,38.434201
6.868562,11,38.468235
31.326438,26,38.554416
6.403757,23,38.632301
26.463008,25,38.716296
14.332947,20,38.783653
15.789284,17,38.838964
11.122363,16,38.894953
19.247882,19,38.959048
9.473611,12,38.994951
8.510878,11,39.027035
13.188823,20,39.085645
