#{"t_start": 1773938233.653649, "env_id": "CustomHopper-source-v0"}
r,l,t
23.902456,37,5.124728
11.440912,19,5.183978
7.527434,16,5.233335
11.559165,14,5.276806
13.766367,14,5.319734
9.505966,14,5.36375
2.660047,7,5.384629
7.785948,11,5.418587
31.775035,24,5.49268
7.522851,17,5.545892
9.287579,12,5.582242
94.428574,56,5.757408
8.458256,19,5.815561
5.831533,9,5.842497
9.12839,12,5.880526
9.10372,19,5.939679
13.279521,15,5.985062
20.030762,21,6.051358
3.249549,8,6.07523
8.920717,27,6.161235
6.087169,15,6.209753
8.935825,12,6.247159
8.558123,29,6.339242
9.911137,18,6.394279
7.082181,14,6.438745
7.499086,12,6.47458
6.437257,18,6.530614
6.138883,12,6.567746
11.618557,15,6.613734
8.691852,15,6.76652
7.655861,11,6.801405
15.339594,16,6.851161
101.892102,61,7.170328
11.849708,15,7.216875
18.239014,17,7.269768
4.211151,9,7.296251
8.106156,20,7.35788
8.705355,17,7.408651
4.491297,14,7.451035
27.301153,34,7.557691
17.138861,20,7.620715
3.43675,8,7.645168
4.960174,8,7.669824
11.927524,17,7.724851
9.576121,13,7.764808
20.569588,19,7.823448
38.418871,49,7.976358
5.638844,16,8.026917
5.77894,10,8.058272
4.086474,11,8.091684
14.639578,19,8.150724
4.037717,10,8.179316
35.657987,36,8.290176
36.365283,34,8.395259
11.13401,24,8.467263
7.670426,19,8.526668
14.153585,14,8.569597
5.989882,16,8.618626
4.452954,8,8.643356
4.229769,9,8.670302
9.796309,13,8.70939
6.376999,11,8.742523
3.484158,8,8.767053
6.311428,14,8.811164
6.805505,11,8.844597
9.541215,18,8.900414
10.274949,13,8.940676
4.286049,9,8.968978
4.180694,12,9.006071
2.097771,15,9.156926
16.972447,28,9.25128
28.058163,31,9.346194
4.20921,11,9.380445
5.309171,9,9.408749
38.143793,29,9.497543
11.2177,14,9.541006
6.639724,10,9.571712
3.463977,8,9.596736
3.153464,9,9.624056
3.706259,14,9.665591
6.041436,12,9.704633
3.347977,8,9.728512
7.028705,10,9.76065
21.875406,32,9.859605
4.797696,10,9.890274
7.957704,11,9.924073
2.949401,13,9.963756
6.426026,13,10.001518
14.521269,30,10.093561
14.641709,17,10.146775
31.287911,34,10.244264
6.280232,15,10.291977
28.204751,26,10.37108
9.844943,26,10.451854
8.085038,12,10.48813
43.651152,36,10.600424
5.868303,13,10.639027
3.643787,20,10.700212
10.572974,14,10.744464
77.345155,70,10.957584
8.721283,12,10.995239
9.337777,12,11.032854
2.32903,9,11.060528
34.832831,41,11.184517
10.368418,24,11.261003
11.626453,28,11.347245
6.261774,13,11.3897
6.776676,14,11.433389
9.866646,16,11.483397
