#{"t_start": 1774366145.7793648, "env_id": "Hopper-MassFric-Uni-10-v0"}
r,l,t
117.272518,25,3.630209
120.630485,31,3.674228
13.17677,31,3.673755
1126.292803,79,3.68979410112.358755,85,3.808859
26.705101,33,3.848861
24.930563,30,3.892874
140.006438,105,4.02195
38.747583,45,4.090964
129.110219,91,4.721836
19.978218,26,4.754838
49.99321,49,4.797848
18.632094,32,4.831375
61.600026,51,4.909913
63.155991,52,4.958918
27.811204,32,4.98292
89.565384,69,5.034466
35.440119,38,5.086466
57.577518,49,5.128005
56.054963,52,5.568237
64.531199,53,5.624787
92.11364,65,5.685785
54.657685,46,5.754328
80.484684,61,5.79034
88.140157,59,5.851878
97.297442,67,5.94547
53.117026,49,6.017081
59.403817,47,6.086081
48.279544,41,6.141619
63.535631,55,6.538815
141.356954,77,6.64836
149.14424,83,6.753921
51.799761,42,6.815447
150.702152,83,6.920002
161.757853,85,7.047535
175.091454,92,7.602284
202.242607,104,7.774934
150.33773,82,7.854478
194.09913,99,7.934027
194.664292,106,8.082571
181.914417,100,8.217643
197.801271,103,8.796404
201.452049,102,8.927484
199.73709,103,9.033064
148.471958,77,9.11061
134.580294,78,9.185608
144.123402,77,9.794537
193.357987,108,9.983619
141.400275,79,10.097166
102.493467,56,10.165389
61.078689,43,10.217545
81.524347,49,10.279546
142.216296,74,10.38358
134.309288,68,10.492691
155.566466,86,11.073032
68.365365,49,11.147354
138.977961,74,11.25046
204.907371,101,11.399636
206.212597,99,11.522038
58.945921,41,11.577039
177.450792,85,11.708124
192.025922,87,12.373743
196.115268,90,12.51783
68.841651,45,12.587831
158.113403,84,12.707013
220.533919,99,12.854059
29.615978,25,12.897072
26.941104,24,12.935613
26.055363,23,12.975611
28.504334,25,13.01318
55.03856,40,13.577962
43.657388,33,13.635518
43.686345,32,13.688555
206.994201,95,13.835654
42.773129,35,13.894658
37.467393,34,13.9512
27.541548,24,13.980202
41.737158,34,14.004215
29.557682,26,14.042749
44.522574,34,14.09375
33.586435,29,14.136289
32.878093,27,14.178289
51.874278,38,14.240832
61.063971,44,14.846728
23.374801,22,14.88972
29.26255,27,14.944282
28.568135,25,14.991282
20.438604,20,15.024828
28.353868,27,15.062827
25.917678,23,15.099846
43.636828,37,15.158384
31.267144,28,15.2034
51.637207,36,15.262931
36.081605,31,15.306945
40.336389,33,15.354486
22.365939,22,15.390486
34.752126,29,15.435029
44.190928,34,15.491068
39.653076,33,15.532595
22.226112,23,15.569595
28.699655,25,15.610615
35.210829,34,15.667142
43.002384,35,16.225537
21.06501,20,16.26153
32.732956,2197.616633,216,16.784248
171.552526,186,17.077926
490.33358,500,18.275915
486.448374,500,19.527663
115.157207,141,19.748021
490.81758,500,21.095406
496.462305,500,22.358481
491.592774,500,23.669208
495.967601,500,24.895432
14.457317,30,24.929431
500.247522,500,26.112947
129.887623,141,26.759404
338.225711,348,27.294677
498.141372,500,28.371327
21.406535,37,28.416849
27.306665,47,28.498399
494.087083,500,29.570729
501.321467,500,30.514599
26.967973,45,30.545405
499.678986,500,31.825271
499.030434,500,33.306282
499.623816,500,34.931709
507.741707,500,36.470066
506.777383,500,37.806332
500.266532,500,39.078384
515.287198,500,40.342677
508.661501,500,41.534263
426.52381,400,42.556383
513.60241,500,43.775066
517.286821,500,45.075227
297.610122,271,46.052206
326.646451,299,46.4749
269.610478,243,47.317842
369.056419,342,47.791576
208.695195,181,48.539356
341.696285,314,49.055196
328.548585,301,50.033677
335.880199,308,50.568446
518.833718,491,51.924143
518.673118,500,53.235333
497.412775,500,54.524119
502.771194,500,55.913253
497.031036,500,57.247086
340.904411,371,58.272617
499.676049,500,59.54171
496.294211,500,60.835118
504.659668,500,62.138274
480.955898,500,63.311833
488.145515,500,64.572436
496.785218,500,65.877572
522.242189,482,67.154642
497.642547,500,68.422774
474.550331,485,69.576795
66.238573,71,69.642329
129.673776,138,69.813435
68.852104,73,69.913963
73.135914,77,70.038503
69.613785,73,70.603784
139.888375,137,70.8109
15.736536,26,70.8569
199.794775,197,71.200098
125.349885,132,71.863376
165.067529,163,72.092023
95.126725,102,72.244561
126.17249,130,72.465678
116.805343,118,73.088032
498.811922,500,74.460951
530.330514,500,76.095514
498.882298,500,77.514257
515.024062,403,78.275137
476.388252,444,79.549338
333.990891,296,80.623563
372.618158,337,81.231004
500.467063,500,82.460653
205.163425,179,83.174463
183.033643,193,83.483099
492.412661,500,84.568544
488.800178,500,85.878248
489.397412,500,87.111418
491.166615,500,88.428573
487.795778,500,89.759338
484.140758,500,90.969146
488.532867,500,92.341643
484.23135,500,93.638785
481.865174,500,94.892423
485.921219,500,96.111501
489.786081,500,97.323115
490.636368,500,98.596722
492.658332,500,99.947296
495.439593,500,101.246067
490.418763,500,102.560874
492.235722,500,103.839058
493.682021,500,105.022674
491.869427,500,106.263257
493.165369,500,107.515357
493.883252,500,108.773183
491.357178,500,109.8948
491.446894,500,111.095328
489.65678,500,112.398479
490.987277,500,113.631642
491.011874,500,114.790679
491.16162,500,115.550063
487.306797,500,116.705092
487.397874,500,117.840311
489.942531,500,119.028851
490.385427,500,120.214499
492.949726,500,121.382638
494.864246,500,122.552225
491.893593,500,123.802817
492.293016,500,124.981025
491.560737,500,126.179789
493.561798,500,127.310818
494.067318,500,128.507379
488.058866,500,129.606838
493.748896,500,130.769451
492.278713,500,131.84854
492.662999,500,132.989635
492.435657,500,134.163183
494.54655,500,135.429127
495.259419,500,136.743528
493.541275,500,138.038737
494.408076,500,139.293366
490.179826,500,140.43898
494.351045,500,141.715833
493.546351,500,142.943027
493.528401,500,144.178701
494.437538,500,145.383366
494.689206,500,146.603984
493.036939,500,147.830634
494.343345,500,149.074774
493.734882,500,150.162907
494.067651,500,151.175423
494.676078,500,152.407068
490.02133,500,153.667282
495.46957,500,154.738358
494.268595,500,155.939039
493.545915,500,157.173716
494.479358,500,158.357189
492.857099,500,159.504896
498.599866,500,160.774062
494.60257,500,161.880182
495.567376,500,163.132421
492.735026,500,164.350245
494.608725,500,165.547869
496.433984,500,166.216194
494.588541,500,167.450389
495.210752,500,168.72699
493.688327,500,169.996181
495.140902,500,171.285356
496.277691,500,172.493011
495.335211,500,173.737695
495.803141,500,174.971828
495.433891,500,176.20845
494.912111,500,177.469652
492.81197,500,178.739579
493.726128,500,180.004689
492.73289,500,181.211883
494.098557,500,182.377548
494.686077,500,183.631185
494.568438,500,184.903389
495.235326,500,186.13304
493.211171,500,187.362188
492.828631,500,188.598803
493.54049,500,189.849402
494.363245,500,191.094539
494.206282,500,192.207662
492.486051,500,193.470866
496.219979,500,194.722528
494.464686,500,195.977912
494.949332,500,197.281095
495.238498,500,198.676824
494.919724,500,199.915444
494.66678,500,201.196633
496.345614,500,202.436287
