#{"t_start": 1774365987.4553661, "env_id": "Hopper-Fric-Gauss-10-v0"}
r,l,t
15.907967,18,2.753228
6.653079,24,2.77214
51.114714,52,2.808406
16.81395,18,3.055302
13.152242,27,3.703841
25.499724,38,4.845387
11.879774,21,5.389655
8.520042,27,6.022514
71.383581,59,7.483645
28.771033,26,8.127929
34.312306,28,8.966307
14.850227,27,9.624274
20.571942,38,10.535263
17.600233,30,11.26437
14.136626,18,11.662558
113.958885,61,13.255804
57.151184,49,14.619478
107.551806,77,16.707639
22.947932,53,18.230092
49.347354,59,19.769991
32.317758,59,21.697138
139.081472,120,25.353518
44.655387,58,27.263634
55.361029,34,28.355424
96.668388,80,30.756956
76.188231,44,32.098048
63.535471,51,33.713082
146.919137,100,36.210377
94.882868,93,39.267944
82.922075,48,40.709584
111.391,65,42.711191
181.714257,99,45.912672
112.276418,64,47.563505
233.887051,140,51.920662
88.167008,49,53.388259
122.578052,66,55.293649
106.219652,60,57.311743
99.342333,58,59.256387
94.768371,54,60.760853
124.183912,67,62.909471
122.987857,67,65.108459
99.451642,57,67.071494
135.337536,73,69.485564
130.090458,72,72.013698
251.992626,109,75.396631
117.520753,64,77.129438
126.2193,69,79.302592
121.669297,69,81.266685
273.557,122,84.86992
124.998271,70,86.896688
255.2405,113,90.394634
301.560347,135,94.252491
283.048213,124,98.093936
287.504978,139,102.210756
284.887484,132,106.219089
320.161736,154,111.456824
275.433902,136,115.686679
285.628005,144,120.58248
249.258601,143,125.359637
271.001436,146,130.091177
333.12839,167,135.72885
335.796095,177,141.57293
297.698453,151,146.633051
275.239019,135,150.758094
260.144631,122,154.719246
276.984351,130,158.87378
307.122868,155,164.24092
309.134372,130,168.625557
258.086538,127,172.544111
270.834759,136,176.412982
185.562743,91,178.89304
289.186399,145,183.339706
276.246336,123,187.129771
278.7118,144,191.638937
271.477185,126,195.080467
294.834594,137,199.8805
301.486768,144,203.387369
260.119818,120,206.381063
291.27954,136,209.783114
303.110129,132,213.048338
287.390679,136,217.465246
300.357024,151,221.215039
265.676036,129,224.356295
300.816279,136,227.859727
284.358944,131,231.161837
258.069279,121,234.149564
254.566775,117,236.969193
284.459786,123,240.029189
282.863916,124,243.102415
276.160554,134,246.343098
108.1905,60,247.824275
34.549025,25,248.473135
278.627327,129,251.606466
109.811833,61,253.103617
288.48248,118,256.013629
289.3611,130,259.264821
309.836066,132,262.539578
303.234419,129,265.749454
292.216105,145,269.634991
314.410914,137,273.987641
319.448254,140,278.402292
313.532954,138,282.936327
313.236585,129,287.393085
290.623283,136,291.392222
309.713087,131,295.35901
267.713247,128,299.276143
317.79262,134,302.890844
315.691572,132,307.322624
272.928091,127,310.623205
296.710439,122,314.039304
325.025769,134,317.693332
287.471868,127,321.664246
312.908045,132,325.544455
324.029141,131,328.923193
287.08829,129,332.479372
335.838448,134,336.437475
