#{"t_start": 1775738643.5192504, "env_id": "Hopper-Mass-Uni-20-v0"}
r,l,t
6.322012,14,0.031183
0.198605,19,0.045259
8.169156,10,0.05156
4.930615,11,0.063064
7.077764,12,0.075588
19.196855,16,0.093107
3.243091,7,0.100615
2.973751,15,0.111139
3.605635,11,0.119674
20.693395,22,0.139697
4.545942,10,0.147226
7.891973,11,0.158772
21.040239,24,0.185367
28.077368,27,0.212577
4.662374,20,0.232608
26.502325,30,0.263198
20.995142,20,0.282395
11.349591,13,0.296419
19.010016,21,0.317504
7.815915,11,0.330011
5.453508,12,0.339526
14.443312,17,0.353822
9.140704,16,0.368859
10.698938,14,0.37737
8.946329,17,0.387911
33.966837,32,0.406672
9.034496,12,0.417179
5.582314,12,0.428231
21.379941,23,0.451311
11.417533,17,0.462832
8.569361,24,0.478895
7.023047,15,0.492406
12.521336,14,0.506421
15.931144,18,0.516964
13.059968,26,0.541225
20.734524,21,0.565269
19.321261,17,0.584307
15.78996,26,0.616379
6.688266,10,0.628925
121.805267,80,0.720361
3.39535,8,0.728878
7.748808,13,0.737389
9.402509,14,0.750542
8.329517,16,0.769901
16.431517,16,0.785432
5.451821,9,0.796067
6.453507,15,0.811612
4.797354,9,0.821123
7.883298,12,0.835643
32.073421,26,0.862821
34.226819,48,0.916161
6.444843,15,0.932685
11.874737,14,0.949717
3.436515,8,0.955713
15.316054,18,0.973245
3.160194,12,0.986293
8.351966,35,1.026417
8.196959,16,1.043454
10.965907,18,1.066636
8.587777,13,1.083178
8.214089,14,1.100218
8.555304,15,1.114766
12.839263,21,1.140348
4.320994,11,1.152856
26.315455,22,1.18058
5.249815,10,1.18858
7.868838,14,1.205583
4.120561,8,1.215579
3.242517,20,1.237626
6.795808,11,1.24814
3.945618,8,1.255643
4.649902,9,1.264648
3.152491,29,1.292188
3.125908,9,1.29772
37.896918,54,1.348138
9.901607,24,1.373207
5.392688,12,1.387271
7.853942,14,1.401776
17.128362,19,1.41229
166.878204,91,1.495456
0.321751,23,1.513355
58.242042,58,1.562479
12.891409,16,1.5776
5.785234,10,1.5836
12.577554,16,1.59865
15.064405,22,1.624776
11.199119,17,1.641835
25.425832,24,1.667954
11.129306,18,1.687008
6.636373,10,1.698557
7.378077,22,1.721158
22.322429,20,1.739247
4.786132,10,1.749788
7.759175,23,1.774374
6.547322,26,1.801551
6.914772,18,1.819633
5.167071,8,1.828854
13.463619,30,1.860404
61.34911,46,1.907195
18.419764,18,1.922753
16.434095,19,1.939837
3.968025,8,1.94699
7.326465,11,1.953987
8.413273,11,1.960534
5.587137,13,1.969301
2.789643,15,1.983814
12.330138,16,1.998837
9.655051,20,2.017907
20.907666,22,3.390376
7.091018,14,3.408061
17.674111,24,3.440693
6.67769,10,3.45024
10.506679,13,3.463764
14.340123,22,3.487859
25.536014,52,3.542164
18.782829,18,3.558229
37.672303,31,3.591211
29.469827,26,3.616798
61.398293,39,3.66294
40.559733,30,3.69098
3.733086,14,3.70354
26.549468,31,3.731879
15.225767,18,3.750916
10.731018,20,3.774488
26.389474,23,3.800047
14.811947,19,3.825597
67.589964,39,3.862272
8.892627,17,3.880414
11.196382,15,3.897428
3.151496,14,3.912959
118.058331,66,3.987763
37.086009,32,4.024363
5.369035,10,4.03386
7.614212,18,4.051449
119.432004,65,4.131751
23.234076,39,4.179666
7.719944,11,4.192211
53.477285,69,4.26365
33.171594,27,4.29631
11.519717,17,4.3126
3.715561,14,4.323742
22.955789,27,4.352354
8.194475,11,4.3639
17.997185,21,4.387632
22.932286,25,4.413697
132.20605,64,4.479499
11.510648,14,4.495544
35.212068,29,4.524635
28.801328,25,4.551219
107.646427,55,4.607638
100.066189,65,4.675564
89.171301,50,4.728804
41.468847,31,4.771532
16.959937,27,4.800796
126.931032,73,4.876999
20.179528,31,4.910582
5.224692,10,4.921104
8.250264,12,4.932612
47.164255,36,4.971002
37.257988,27,5.001626
9.04877,13,5.01416
10.622801,16,5.033238
5.570874,10,5.045307
30.580242,25,5.083504
37.480773,32,5.12723
79.257575,59,5.193693
21.543805,27,5.224427
13.874212,19,5.244005
154.029874,91,5.350101
6.588153,13,5.36816
71.44758,46,5.421406
8.269402,11,5.432926
53.141522,44,5.486728
7.269107,10,5.495737
72.678727,46,5.54118
97.238033,55,5.577782
44.550508,38,6.963581
73.901508,42,7.015739
107.580518,61,7.071758
14.519528,20,7.101876
109.346102,81,7.201352
73.382716,42,7.245504
11.399674,23,7.268089
117.709772,70,7.333781
16.540888,17,7.343315
125.921571,64,7.404642
9.054744,11,7.416667
15.858382,25,7.439724
162.81897,97,7.550147
82.007877,74,7.640451
30.77164,25,7.667044
95.227673,74,7.751512
70.42115,81,7.839816
14.303511,26,7.868413
45.356096,49,7.9226
16.527536,24,7.949172
12.077718,17,7.968226
22.365822,25,7.993833
136.488374,76,8.071798
55.511929,34,8.102911
12.321591,28,8.12751
72.77653,40,8.165661
19.20095,26,8.185755
29.717791,24,8.206356
100.730986,53,8.261657
31.513765,27,8.287771
14.528771,17,8.305335
111.361413,75,8.377137
170.970159,86,8.460335
84.28365,46,8.508565
6.918064,18,8.520717
6.98608,13,8.529234
146.676835,78,8.605598
47.475546,40,8.64625
10.933623,28,8.674877
93.67405,67,8.739472
12.356503,16,8.754674
19.775929,19,8.773286
44.582226,32,8.795862
16.136689,24,8.822966
85.980201,49,8.864063
121.198329,63,8.919409
102.463648,89,9.004469
284.894075,147,10.443431
73.315254,41,10.485559
46.968127,28,10.513085
17.752203,17,10.530102
81.91726,47,10.576665
69.088546,40,10.616301
127.675353,72,10.670828
66.444937,39,10.704865
23.210614,23,10.726998
42.964287,31,10.750012
43.933568,40,10.789818
46.744764,27,10.815315
8.101856,12,10.82532
42.037079,33,10.855346
6.897524,10,10.865351
14.892988,15,10.873365
20.048847,20,10.879874
68.747031,41,10.915409
55.702476,34,10.946802
68.597228,39,10.982324
11.973066,22,11.004349
121.112463,81,11.084278
92.216525,49,11.132128
182.974146,102,11.223934
82.191853,56,11.278234
89.558095,54,11.323366
66.093562,38,11.358164
38.134207,35,11.388329
20.520996,27,11.415921
79.503544,55,11.472126
112.112842,56,11.523996
72.279914,42,11.567183
76.437102,44,11.605897
13.950238,19,11.623954
74.619791,47,11.669586
75.07562,42,11.710884
128.477225,91,11.804781
113.694664,63,11.865551
97.747524,54,11.918341
66.330125,39,11.960865
65.50689,37,11.995481
179.85205,116,12.109469
7.21284,10,12.121599
59.727235,35,12.154157
77.852965,56,12.205331
166.801597,80,13.551476
26.60918,26,13.578561
85.073832,48,13.622637
218.408678,93,13.715709
211.697922,109,13.822135
63.448552,37,13.859234
72.248521,41,13.902899
64.70251,45,13.931451
129.333584,66,13.98914
125.202975,83,14.064816
134.131102,66,14.132102
86.28704,49,14.178273
32.59689,25,14.204311
68.453894,41,14.251182
132.953524,70,14.328186
95.886186,53,14.376533
110.69157,68,14.440277
6.139948,11,14.451815
80.093784,48,14.49641
