#{"t_start": 1774310152.646493, "env_id": "Hopper-MassFric-Gauss-50-v0"}
r,l,t
5.590416,18,0.033138
6.287302,16,0.054225
9.211798,15,0.064769
4.5415,7,0.074286
4.041278,8,0.083835
10.557546,15,0.099908
61.549518,37,0.138619
6.961478,10,0.150178
15.517781,18,0.16436
6.411281,11,0.175534
9.017072,14,0.188606
8.841547,14,0.203692
34.696881,39,0.246913
20.336533,21,0.270037
13.821006,16,0.287091
17.157608,22,0.311372
17.661462,23,0.337974
17.693044,21,0.360035
11.725614,21,0.381859
6.521513,14,0.398922
9.355532,24,0.424443
8.563599,15,0.440046
9.064031,13,0.455576
9.070864,12,0.46865
11.692813,18,0.487743
12.796897,14,0.501298
12.793279,25,0.528294
6.957478,11,0.54185
9.310164,12,0.555389
72.29971,57,0.614697
10.559618,22,0.639947
53.294964,45,0.689639
13.541678,23,0.707223
15.759407,19,0.729342
14.66505,32,0.753958
22.773668,35,0.79735
7.306196,11,0.809982
36.404283,33,0.849143
9.704905,23,0.86571
16.70173,24,0.890287
6.949794,13,0.904305
27.811953,25,0.93242
7.250009,12,0.946957
4.781007,9,0.953486
13.904895,17,0.969564
7.191893,10,0.982114
24.289716,25,1.003191
12.021935,17,1.018783
13.117769,19,1.041875
6.91118,13,1.055421
7.865708,24,1.082051
19.167808,20,1.09544
5.012341,20,1.112075
10.74287,15,1.123619
7.216158,10,1.13516
8.55134,15,1.152256
21.735184,19,1.174963
7.178596,12,1.189009
64.148577,51,1.243754
6.554736,13,1.25941
54.042029,41,1.302139
48.875566,49,1.349979
18.24935,18,1.365501
14.383023,25,1.391138
11.337937,19,1.410754
18.405544,27,1.434844
12.315773,22,1.461448
96.916703,65,1.527051
14.416411,16,1.54226
12.95443,18,1.565345
7.79559,10,1.577394
12.219444,16,1.595977
5.505827,13,1.610596
5.444311,9,1.622141
5.31659,10,1.630692
4.944215,8,1.636688
63.159911,46,1.669863
107.260248,65,1.737619
10.426484,17,1.753186
67.4696,46,1.801445
24.238206,34,1.835616
10.159094,17,1.855711
4.610726,8,1.865256
5.08028,9,1.877316
3.654293,10,1.886868
14.066611,16,1.904974
10.301753,17,1.923067
13.997924,16,1.939081
7.472957,10,1.949635
13.174729,13,1.960177
10.097801,14,1.971724
11.997979,26,1.99725
9.486676,19,2.014354
43.220663,42,2.055532
11.316167,15,2.065082
17.723895,35,2.102016
20.902762,40,3.477773
2.822267,7,3.486786
73.222643,71,3.555007
110.489656,61,3.618334
11.728276,17,3.639441
80.429021,68,3.71279
10.747818,13,3.726851
7.961448,10,3.738926
66.031603,42,3.784048
9.491446,17,3.802648
18.327503,18,3.815218
11.50097,19,3.837815
7.883564,13,3.852365
40.747851,35,3.878952
14.052125,23,3.905432
22.624621,24,3.928059
9.454805,15,3.944617
7.272396,11,3.957693
13.121562,16,3.977307
105.292328,68,4.044095
3.6453,8,4.053632
15.720785,23,4.079273
5.352856,8,4.090823
12.337279,15,4.110434
11.893654,14,4.129532
9.67859,12,4.14508
20.683073,25,4.180105
36.150007,31,4.215286
44.292663,50,4.267293
9.655971,15,4.283879
12.948916,16,4.297955
7.075477,12,4.310035
88.762325,56,4.365691
9.33471,17,4.383233
31.946866,33,4.415389
20.986642,24,4.429474
52.533523,52,4.480064
11.668263,13,4.493608
23.388069,25,4.519784
7.413002,11,4.532314
4.007247,12,4.545856
19.285174,23,4.57045
4.863111,20,4.588526
12.061633,26,4.614169
9.535163,12,4.626698
26.423746,44,4.672089
241.717527,136,4.811272
89.730441,66,4.877043
5.792622,11,4.890609
20.265813,30,4.923783
9.064641,18,4.944877
62.269579,48,4.997123
20.838794,21,5.021785
12.196563,15,5.039521
32.026185,29,5.061608
6.983,13,5.076155
51.453863,35,5.116859
28.99377,32,5.153043
76.760612,75,5.234846
11.710162,14,5.250672
5.89891,9,5.260224
37.19644,34,5.30041
4.924665,10,5.304942
10.629991,20,5.32503
42.743008,38,5.368737
20.061658,19,5.390845
8.182933,12,5.404918
42.753726,30,5.439079
45.559062,58,5.505895
26.612129,32,5.54006
9.800347,14,5.553601
9.278461,13,5.566154
11.024481,13,5.576695
5.262401,9,5.583239
13.117347,18,5.600322
9.940578,15,6.909694
70.378165,42,6.947852
83.82519,53,7.006317
9.717722,22,7.029941
2.595039,11,7.041475
114.261887,63,7.109802
63.433847,39,7.153988
116.921717,79,7.232749
26.559955,28,7.259904
65.812491,41,7.301075
61.432111,43,7.349818
52.520302,33,7.386979
23.550819,34,7.423177
70.740209,63,7.491932
24.969325,21,7.514553
7.273719,12,7.529648
58.597919,44,7.574387
8.05272,15,7.589432
124.873245,64,7.650141
13.781023,26,7.67024
27.387061,33,7.696839
26.379315,34,7.734029
35.584753,50,7.780755
122.048715,81,7.860593
21.395821,26,7.885682
12.182145,19,7.906302
61.506125,38,7.941445
12.967195,15,7.956989
34.410428,46,7.999708
42.458986,47,8.047287
23.957475,32,8.080582
196.718521,132,8.215541
25.800416,24,8.238699
105.484721,58,8.287346
24.853697,43,8.328682
10.723754,20,8.340244
40.028236,33,8.369433
167.436454,78,8.440766
31.59033,41,8.484516
18.409915,27,8.510669
36.73308,36,8.546247
185.07051,104,8.655267
7.327995,23,8.678883
130.09736,67,8.750392
50.860351,48,8.79556
72.808315,48,8.836199
31.774003,28,8.859774
23.575755,31,8.888397
49.315115,34,8.923566
62.21939,37,10.25742
16.584582,19,10.278529
88.838768,51,10.330807
91.120329,52,10.382481
32.223691,29,10.410624
33.216009,28,10.441252
54.133052,38,10.476336
220.954669,98,10.570262
17.462501,25,10.596288
105.181606,65,10.652077
90.165298,58,10.700585
114.087678,79,10.78853
22.297266,20,10.812175
196.624048,89,10.912172
31.146572,30,10.937774
133.78046,71,11.008025
26.32247,22,11.03007
134.001966,69,11.100787
56.124004,35,11.14046
9.209742,28,11.171094
206.888056,99,11.264987
36.435221,28,11.287563
103.302843,58,11.339795
75.37671,47,11.382961
38.566985,31,11.41512
136.415937,73,11.485916
20.101583,22,11.509045
73.310402,48,11.547196
5.531057,12,11.56276
124.849219,89,11.65518
54.666498,68,11.725479
192.579828,100,11.830475
44.348196,54,11.886201
31.42929,24,11.91036
96.826262,69,11.989382
75.256181,52,12.03601
12.913247,17,12.050082
116.623022,78,12.126898
24.401071,31,12.162566
19.541212,23,12.183652
81.949915,49,12.235871
80.446187,44,12.283101
59.544279,36,13.570214
77.672731,51,13.614929
176.330998,115,13.72544
119.859918,63,13.793761
87.643772,53,13.8379
49.312536,42,13.882106
91.193963,63,13.943843
67.654041,40,13.975468
200.90674,101,14.075181
121.753683,65,14.133916
49.306268,53,14.185645
59.160911,42,14.234844
94.811162,55,14.292568
88.191655,50,14.347203
54.770125,40,14.389373
108.244998,62,14.450164
66.86636,40,14.475239
180.049372,88,14.557602
78.19273,45,14.598693
104.575567,58,14.658422
79.891199,48,14.710668
122.895306,72,14.787008
46.452329,37,14.824702
149.503645,87,14.907067
17.400082,19,14.927506
110.782367,61,14.983903
87.79281,72,15.053213
141.421697,69,15.129055
154.925199,74,15.20086
19.895954,20,15.222444
94.646497,56,15.274612
214.610926,95,15.382088
100.405391,57,15.4318
96.637315,54,15.472977
104.158835,56,15.513684
69.138766,45,16.867408
53.966058,33,16.89544
94.554897,52,16.948048
189.524301,100,17.050693
96.130922,59,17.1134
99.533692,54,17.1581
98.590721,56,17.217881
124.516057,69,17.282622
50.078683,38,17.320317
22.316166,23,17.34289
203.623853,113,17.453964
107.372297,60,17.515714
91.818521,53,17.57099
207.313399,98,17.662425
109.028033,61,17.713657
137.104774,77,17.791431
62.848461,37,17.830055
66.700555,41,17.87119
21.085327,35,17.903332
53.652477,39,17.94151
81.047823,48,17.993227
106.348601,57,18.051016
142.195704,70,18.117325
104.286101,57,18.181616
223.11751,102,18.272603
93.434929,56,18.324387
103.154844,56,18.372069
112.436112,60,18.43586
70.588813,44,18.479549
101.826931,55,18.540317
77.754816,49,18.591038
15.181365,25,18.613597
100.454718,67,18.67939
170.535464,88,18.762802
179.37155,84,18.84533
75.085215,44,20.16567
179.825166,80,20.24952
80.113328,54,20.29923
63.786317,39,20.32934
207.246053,92,20.428226
226.965127,106,20.530134
208.302853,101,20.633055
197.398194,85,20.698827
103.893393,59,20.760088
185.598867,85,20.848477
229.555451,104,20.942891
136.314084,70,21.013823
206.394281,93,21.107241
104.805277,60,21.153948
214.782368,95,21.24508
215.23721,95,21.340652
77.339437,50,21.374288
204.005765,89,21.456062
153.10709,96,21.555827
92.093157,49,21.611628
215.092352,98,21.71804
84.474023,48,21.767678
40.942721,33,21.802852
85.79777,51,21.85058
86.993533,54,21.910376
101.335759,59,21.974623
75.294938,44,22.022545
137.55464,72,22.106154
203.38136,90,23.47883
110.832377,61,23.539431
203.482328,90,23.626284
218.357249,98,23.729302
146.885566,74,23.808711
82.496665,49,23.84491
214.332983,95,23.919805
